p,lorenz,gini,alpha,year,country_code
0.97,0.9001295787023448,0.551,3.4543429844098004,2021.0,COL
0.98,0.9325923660656649,0.551,3.4543429844098004,2021.0,COL
0.99,0.9658784245949734,0.551,3.4543429844098004,2021.0,COL
1.0,1.0,0.551,3.4543429844098004,2021.0,COL
0.0,0.0,0.5479999999999999,3.4247787610619467,2022.0,COL
0.01,1.4139774319429274e-07,0.5479999999999999,3.4247787610619467,2022.0,COL
0.02,1.5184609001679166e-06,0.5479999999999999,3.4247787610619467,2022.0,COL
0.03,6.088036078991357e-06,0.5479999999999999,3.4247787610619467,2022.0,COL
0.04,1.6306649973688023e-05,0.5479999999999999,3.4247787610619467,2022.0,COL
0.05,3.501548154924403e-05,0.5479999999999999,3.4247787610619467,2022.0,COL
0.06,6.537901196950012e-05,0.5479999999999999,3.4247787610619467,2022.0,COL
0.07,0.00011084504813890455,0.5479999999999999,3.4247787610619467,2022.0,COL
0.08,0.00017511602263513978,0.5479999999999999,3.4247787610619467,2022.0,COL
0.09,0.0002621271207148693,0.5479999999999999,3.4247787610619467,2022.0,COL
0.1,0.0003760289127105691,0.5479999999999999,3.4247787610619467,2022.0,COL
0.11,0.0005211731433584202,0.5479999999999999,3.4247787610619467,2022.0,COL
0.12,0.0007021008336100743,0.5479999999999999,3.4247787610619467,2022.0,COL
0.13,0.0009235321355064388,0.5479999999999999,3.4247787610619467,2022.0,COL
0.14,0.001190357552912844,0.5479999999999999,3.4247787610619467,2022.0,COL
0.15,0.001507630250520563,0.5479999999999999,3.4247787610619467,2022.0,COL
0.16,0.0018805592462603918,0.5479999999999999,3.4247787610619467,2022.0,COL
0.17,0.002314503332248831,0.5479999999999999,3.4247787610619467,2022.0,COL
0.18,0.0028149656047352692,0.5479999999999999,3.4247787610619467,2022.0,COL
0.19,0.00338758850914907,0.5479999999999999,3.4247787610619467,2022.0,COL
0.2,0.004038149325333082,0.5479999999999999,3.4247787610619467,2022.0,COL
0.21,0.004772556032382437,0.5479999999999999,3.4247787610619467,2022.0,COL
0.22,0.005596843503505874,0.5479999999999999,3.4247787610619467,2022.0,COL
0.23,0.006517169989891361,0.5479999999999999,3.4247787610619467,2022.0,COL
0.24,0.007539813859315046,0.5479999999999999,3.4247787610619467,2022.0,COL
0.25,0.008671170560627007,0.5479999999999999,3.4247787610619467,2022.0,COL
0.26,0.009917749789599955,0.5479999999999999,3.4247787610619467,2022.0,COL
0.27,0.011286172835173377,0.5479999999999999,3.4247787610619467,2022.0,COL
0.28,0.012783170088040502,0.5479999999999999,3.4247787610619467,2022.0,COL
0.29,0.01441557869594103,0.5479999999999999,3.4247787610619467,2022.0,COL
0.3,0.016190340352039215,0.5479999999999999,3.4247787610619467,2022.0,COL
0.31,0.01811449920446198,0.5479999999999999,3.4247787610619467,2022.0,COL
0.32,0.02019519987650632,0.5479999999999999,3.4247787610619467,2022.0,COL
0.33,0.02243968558824542,0.5479999999999999,3.4247787610619467,2022.0,COL
0.34,0.024855296371307702,0.5479999999999999,3.4247787610619467,2022.0,COL
0.35000000000000003,0.027449467369501407,0.5479999999999999,3.4247787610619467,2022.0,COL
0.36,0.030229727218733782,0.5479999999999999,3.4247787610619467,2022.0,COL
0.37,0.033203696500348434,0.5479999999999999,3.4247787610619467,2022.0,COL
0.38,0.03637908626259187,0.5479999999999999,3.4247787610619467,2022.0,COL
0.39,0.039763696605435474,0.5479999999999999,3.4247787610619467,2022.0,COL
0.4,0.043365415324430966,0.5479999999999999,3.4247787610619467,2022.0,COL
0.41000000000000003,0.04719221660967637,0.5479999999999999,3.4247787610619467,2022.0,COL
0.42,0.051252159796322444,0.5479999999999999,3.4247787610619467,2022.0,COL
0.43,0.05555338816336294,0.5479999999999999,3.4247787610619467,2022.0,COL
0.44,0.06010412777773044,0.5479999999999999,3.4247787610619467,2022.0,COL
0.45,0.06491268638096936,0.5479999999999999,3.4247787610619467,2022.0,COL
0.46,0.06998745231598014,0.5479999999999999,3.4247787610619467,2022.0,COL
0.47000000000000003,0.07533689349152893,0.5479999999999999,3.4247787610619467,2022.0,COL
0.48,0.08096955638239756,0.5479999999999999,3.4247787610619467,2022.0,COL
0.49,0.08689406506321089,0.5479999999999999,3.4247787610619467,2022.0,COL
0.5,0.09311912027412526,0.5479999999999999,3.4247787610619467,2022.0,COL
0.51,0.09965349851669594,0.5479999999999999,3.4247787610619467,2022.0,COL
0.52,0.10650605117836118,0.5479999999999999,3.4247787610619467,2022.0,COL
0.53,0.11368570368409145,0.5479999999999999,3.4247787610619467,2022.0,COL
0.54,0.12120145467385211,0.5479999999999999,3.4247787610619467,2022.0,COL
0.55,0.12906237520461974,0.5479999999999999,3.4247787610619467,2022.0,COL
0.56,0.13727760797577598,0.5479999999999999,3.4247787610619467,2022.0,COL
0.5700000000000001,0.14585636657677953,0.5479999999999999,3.4247787610619467,2022.0,COL
0.58,0.1548079347560873,0.5479999999999999,3.4247787610619467,2022.0,COL
0.59,0.1641416657103617,0.5479999999999999,3.4247787610619467,2022.0,COL
0.6,0.17386698139305742,0.5479999999999999,3.4247787610619467,2022.0,COL
0.61,0.18399337184154127,0.5479999999999999,3.4247787610619467,2022.0,COL
0.62,0.1945303945219444,0.5479999999999999,3.4247787610619467,2022.0,COL
0.63,0.20548767369099635,0.5479999999999999,3.4247787610619467,2022.0,COL
0.64,0.21687489977413266,0.5479999999999999,3.4247787610619467,2022.0,COL
0.65,0.22870182875920825,0.5479999999999999,3.4247787610619467,2022.0,COL
0.66,0.2409782816051868,0.5479999999999999,3.4247787610619467,2022.0,COL
0.67,0.2537141436652099,0.5479999999999999,3.4247787610619467,2022.0,COL
0.68,0.26691936412348355,0.5479999999999999,3.4247787610619467,2022.0,COL
0.6900000000000001,0.28060395544544897,0.5479999999999999,3.4247787610619467,2022.0,COL
0.7000000000000001,0.29477799284073253,0.5479999999999999,3.4247787610619467,2022.0,COL
0.71,0.30945161373839636,0.5479999999999999,3.4247787610619467,2022.0,COL
0.72,0.324635017274037,0.5479999999999999,3.4247787610619467,2022.0,COL
0.73,0.3403384637882974,0.5479999999999999,3.4247787610619467,2022.0,COL
0.74,0.3565722743363873,0.5479999999999999,3.4247787610619467,2022.0,COL
0.75,0.3733468302082188,0.5479999999999999,3.4247787610619467,2022.0,COL
0.76,0.3906725724587888,0.5479999999999999,3.4247787610619467,2022.0,COL
0.77,0.4085600014484533,0.5479999999999999,3.4247787610619467,2022.0,COL
0.78,0.42701967639276006,0.5479999999999999,3.4247787610619467,2022.0,COL
0.79,0.4460622149215163,0.5479999999999999,3.4247787610619467,2022.0,COL
0.8,0.46569829264678725,0.5479999999999999,3.4247787610619467,2022.0,COL
0.81,0.48593864273953336,0.5479999999999999,3.4247787610619467,2022.0,COL
0.8200000000000001,0.5067940555146067,0.5479999999999999,3.4247787610619467,2022.0,COL
0.8300000000000001,0.5282753780238404,0.5479999999999999,3.4247787610619467,2022.0,COL
0.84,0.550393513656977,0.5479999999999999,3.4247787610619467,2022.0,COL
0.85,0.5731594217501904,0.5479999999999999,3.4247787610619467,2022.0,COL
0.86,0.5965841172019685,0.5479999999999999,3.4247787610619467,2022.0,COL
0.87,0.6206786700961333,0.5479999999999999,3.4247787610619467,2022.0,COL
0.88,0.6454542053317851,0.5479999999999999,3.4247787610619467,2022.0,COL
0.89,0.6709219022599618,0.5479999999999999,3.4247787610619467,2022.0,COL
0.9,0.697092994326821,0.5479999999999999,3.4247787610619467,2022.0,COL
0.91,0.7239787687231519,0.5479999999999999,3.4247787610619467,2022.0,COL
0.92,0.7515905660400375,0.5479999999999999,3.4247787610619467,2022.0,COL
0.93,0.7799397799304914,0.5479999999999999,3.4247787610619467,2022.0,COL
0.9400000000000001,0.8090378567769027,0.5479999999999999,3.4247787610619467,2022.0,COL
0.9500000000000001,0.838896295364127,0.5479999999999999,3.4247787610619467,2022.0,COL
0.96,0.8695266465580682,0.5479999999999999,3.4247787610619467,2022.0,COL
0.97,0.9009405129896039,0.5479999999999999,3.4247787610619467,2022.0,COL
0.98,0.9331495487437061,0.5479999999999999,3.4247787610619467,2022.0,COL
0.99,0.9661654590536255,0.5479999999999999,3.4247787610619467,2022.0,COL
1.0,1.0,0.5479999999999999,3.4247787610619467,2022.0,COL
0.0,0.0,0.539,3.338394793926248,2023.0,COL
0.01,2.1047979502780548e-07,0.539,3.338394793926248,2023.0,COL
0.02,2.1289594152851584e-06,0.539,3.338394793926248,2023.0,COL
0.03,8.241941449317321e-06,0.539,3.338394793926248,2023.0,COL
0.04,2.153398235366279e-05,0.539,3.338394793926248,2023.0,COL
0.05,4.5357408771309526e-05,0.539,3.338394793926248,2023.0,COL
0.06,8.336552611349275e-05,0.539,3.338394793926248,2023.0,COL
0.07,0.0001394701632638398,0.539,3.338394793926248,2023.0,COL
0.08,0.00021781175943447922,0.539,3.338394793926248,2023.0,COL
0.09,0.00032273691089921994,0.539,3.338394793926248,2023.0,COL
0.1,0.00045878077011553736,0.539,3.338394793926248,2023.0,COL
0.11,0.0006306528035447232,0.539,3.338394793926248,2023.0,COL
0.12,0.0008432249836905954,0.539,3.338394793926248,2023.0,COL
0.13,0.001101521809154689,0.539,3.338394793926248,2023.0,COL
0.14,0.0014107117369279293,0.539,3.338394793926248,2023.0,COL
0.15,0.0017760997312663653,0.539,3.338394793926248,2023.0,COL
0.16,0.002203120712591922,0.539,3.338394793926248,2023.0,COL
0.17,0.0026973337438064844,0.539,3.338394793926248,2023.0,COL
0.18,0.0032644168293121576,0.539,3.338394793926248,2023.0,COL
0.19,0.003910162229346005,0.539,3.338394793926248,2023.0,COL
0.2,0.004640472212357574,0.539,3.338394793926248,2023.0,COL
0.21,0.005461355183263265,0.539,3.338394793926248,2023.0,COL
0.22,0.006378922136945025,0.539,3.338394793926248,2023.0,COL
0.23,0.00739938339529934,0.539,3.338394793926248,2023.0,COL
0.24,0.008529045593163054,0.539,3.338394793926248,2023.0,COL
0.25,0.00977430888402322,0.539,3.338394793926248,2023.0,COL
0.26,0.011141664340902734,0.539,3.338394793926248,2023.0,COL
0.27,0.01263769153145325,0.539,3.338394793926248,2023.0,COL
0.28,0.014269056249267236,0.539,3.338394793926248,2023.0,COL
0.29,0.016042508385882132,0.539,3.338394793926248,2023.0,COL
0.3,0.0179648799299973,0.539,3.338394793926248,2023.0,COL
0.31,0.02004308308213988,0.539,3.338394793926248,2023.0,COL
0.32,0.022284108474462834,0.539,3.338394793926248,2023.0,COL
0.33,0.024695023486585838,0.539,3.338394793926248,2023.0,COL
0.34,0.02728297064943723,0.539,3.338394793926248,2023.0,COL
0.35000000000000003,0.030055166129953518,0.539,3.338394793926248,2023.0,COL
0.36,0.03301889829026741,0.539,3.338394793926248,2023.0,COL
0.37,0.03618152631568592,0.539,3.338394793926248,2023.0,COL
0.38,0.03955047890634283,0.539,3.338394793926248,2023.0,COL
0.39,0.043133253027919836,0.539,3.338394793926248,2023.0,COL
0.4,0.04693741271727621,0.539,3.338394793926248,2023.0,COL
0.41000000000000003,0.050970587939220026,0.539,3.338394793926248,2023.0,COL
0.42,0.055240473491000606,0.539,3.338394793926248,2023.0,COL
0.43,0.05975482795140895,0.539,3.338394793926248,2023.0,COL
0.44,0.06452147267164521,0.539,3.338394793926248,2023.0,COL
0.45,0.06954829080535638,0.539,3.338394793926248,2023.0,COL
0.46,0.07484322637546346,0.539,3.338394793926248,2023.0,COL
0.47000000000000003,0.08041428337559252,0.539,3.338394793926248,2023.0,COL
0.48,0.08626952490409881,0.539,3.338394793926248,2023.0,COL
0.49,0.0924170723288305,0.539,3.338394793926248,2023.0,COL
0.5,0.09886510448091997,0.539,3.338394793926248,2023.0,COL
0.51,0.10562185687602017,0.539,3.338394793926248,2023.0,COL
0.52,0.11269562096151904,0.539,3.338394793926248,2023.0,COL
0.53,0.12009474338837081,0.539,3.338394793926248,2023.0,COL
0.54,0.1278276253062799,0.539,3.338394793926248,2023.0,COL
0.55,0.13590272168105985,0.539,3.338394793926248,2023.0,COL
0.56,0.14432854063307068,0.539,3.338394793926248,2023.0,COL
0.5700000000000001,0.15311364279571102,0.539,3.338394793926248,2023.0,COL
0.58,0.16226664069300795,0.539,3.338394793926248,2023.0,COL
0.59,0.1717961981354113,0.539,3.338394793926248,2023.0,COL
0.6,0.18171102963295158,0.539,3.338394793926248,2023.0,COL
0.61,0.1920198998249787,0.539,3.338394793926248,2023.0,COL
0.62,0.2027316229257413,0.539,3.338394793926248,2023.0,COL
0.63,0.2138550621851146,0.539,3.338394793926248,2023.0,COL
0.64,0.22539912936382378,0.539,3.338394793926248,2023.0,COL
0.65,0.23737278422254904,0.539,3.338394793926248,2023.0,COL
0.66,0.24978503402433308,0.539,3.338394793926248,2023.0,COL
0.67,0.2626449330497448,0.539,3.338394793926248,2023.0,COL
0.68,0.2759615821242832,0.539,3.338394793926248,2023.0,COL
0.6900000000000001,0.28974412815753414,0.539,3.338394793926248,2023.0,COL
0.7000000000000001,0.3040017636936183,0.539,3.338394793926248,2023.0,COL
0.71,0.31874372647249366,0.539,3.338394793926248,2023.0,COL
0.72,0.33397929900169937,0.539,3.338394793926248,2023.0,COL
0.73,0.3497178081381465,0.539,3.338394793926248,2023.0,COL
0.74,0.3659686246795867,0.539,3.338394793926248,2023.0,COL
0.75,0.38274116296540117,0.539,3.338394793926248,2023.0,COL
0.76,0.40004488048637726,0.539,3.338394793926248,2023.0,COL
0.77,0.41788927750315036,0.539,3.338394793926248,2023.0,COL
0.78,0.43628389667300815,0.539,3.338394793926248,2023.0,COL
0.79,0.4552383226847677,0.539,3.338394793926248,2023.0,COL
0.8,0.47476218190144825,0.539,3.338394793926248,2023.0,COL
0.81,0.4948651420104771,0.539,3.338394793926248,2023.0,COL
0.8200000000000001,0.5155569116811773,0.539,3.338394793926248,2023.0,COL
0.8300000000000001,0.5368472402292976,0.539,3.338394793926248,2023.0,COL
0.84,0.5587459172883543,0.539,3.338394793926248,2023.0,COL
0.85,0.5812627724875684,0.539,3.338394793926248,2023.0,COL
0.86,0.6044076751361859,0.539,3.338394793926248,2023.0,COL
0.87,0.6281905339139825,0.539,3.338394793926248,2023.0,COL
0.88,0.6526212965677616,0.539,3.338394793926248,2023.0,COL
0.89,0.6777099496136599,0.539,3.338394793926248,2023.0,COL
0.9,0.7034665180450859,0.539,3.338394793926248,2023.0,COL
0.91,0.7299010650461217,0.539,3.338394793926248,2023.0,COL
0.92,0.7570236917102282,0.539,3.338394793926248,2023.0,COL
0.93,0.7848445367640945,0.539,3.338394793926248,2023.0,COL
0.9400000000000001,0.813373776296486,0.539,3.338394793926248,2023.0,COL
0.9500000000000001,0.842621623491947,0.539,3.338394793926248,2023.0,COL
0.96,0.8725983283692176,0.539,3.338394793926248,2023.0,COL
0.97,0.903314177524237,0.539,3.338394793926248,2023.0,COL
0.98,0.934779493877601,0.539,3.338394793926248,2023.0,COL
0.99,0.9670046364263541,0.539,3.338394793926248,2023.0,COL
1.0,1.0,0.539,3.338394793926248,2023.0,COL
0.0,0.0,0.539,3.338394793926248,2024.0,COL
0.01,2.1047979502780548e-07,0.539,3.338394793926248,2024.0,COL
0.02,2.1289594152851584e-06,0.539,3.338394793926248,2024.0,COL
0.03,8.241941449317321e-06,0.539,3.338394793926248,2024.0,COL
0.04,2.153398235366279e-05,0.539,3.338394793926248,2024.0,COL
0.05,4.5357408771309526e-05,0.539,3.338394793926248,2024.0,COL
0.06,8.336552611349275e-05,0.539,3.338394793926248,2024.0,COL
0.07,0.0001394701632638398,0.539,3.338394793926248,2024.0,COL
0.08,0.00021781175943447922,0.539,3.338394793926248,2024.0,COL
0.09,0.00032273691089921994,0.539,3.338394793926248,2024.0,COL
0.1,0.00045878077011553736,0.539,3.338394793926248,2024.0,COL
0.11,0.0006306528035447232,0.539,3.338394793926248,2024.0,COL
0.12,0.0008432249836905954,0.539,3.338394793926248,2024.0,COL
0.13,0.001101521809154689,0.539,3.338394793926248,2024.0,COL
0.14,0.0014107117369279293,0.539,3.338394793926248,2024.0,COL
0.15,0.0017760997312663653,0.539,3.338394793926248,2024.0,COL
0.16,0.002203120712591922,0.539,3.338394793926248,2024.0,COL
0.17,0.0026973337438064844,0.539,3.338394793926248,2024.0,COL
0.18,0.0032644168293121576,0.539,3.338394793926248,2024.0,COL
0.19,0.003910162229346005,0.539,3.338394793926248,2024.0,COL
0.2,0.004640472212357574,0.539,3.338394793926248,2024.0,COL
0.21,0.005461355183263265,0.539,3.338394793926248,2024.0,COL
0.22,0.006378922136945025,0.539,3.338394793926248,2024.0,COL
0.23,0.00739938339529934,0.539,3.338394793926248,2024.0,COL
0.24,0.008529045593163054,0.539,3.338394793926248,2024.0,COL
0.25,0.00977430888402322,0.539,3.338394793926248,2024.0,COL
0.26,0.011141664340902734,0.539,3.338394793926248,2024.0,COL
0.27,0.01263769153145325,0.539,3.338394793926248,2024.0,COL
0.28,0.014269056249267236,0.539,3.338394793926248,2024.0,COL
0.29,0.016042508385882132,0.539,3.338394793926248,2024.0,COL
0.3,0.0179648799299973,0.539,3.338394793926248,2024.0,COL
0.31,0.02004308308213988,0.539,3.338394793926248,2024.0,COL
0.32,0.022284108474462834,0.539,3.338394793926248,2024.0,COL
0.33,0.024695023486585838,0.539,3.338394793926248,2024.0,COL
0.34,0.02728297064943723,0.539,3.338394793926248,2024.0,COL
0.35000000000000003,0.030055166129953518,0.539,3.338394793926248,2024.0,COL
0.36,0.03301889829026741,0.539,3.338394793926248,2024.0,COL
0.37,0.03618152631568592,0.539,3.338394793926248,2024.0,COL
0.38,0.03955047890634283,0.539,3.338394793926248,2024.0,COL
0.39,0.043133253027919836,0.539,3.338394793926248,2024.0,COL
0.4,0.04693741271727621,0.539,3.338394793926248,2024.0,COL
0.41000000000000003,0.050970587939220026,0.539,3.338394793926248,2024.0,COL
0.42,0.055240473491000606,0.539,3.338394793926248,2024.0,COL
0.43,0.05975482795140895,0.539,3.338394793926248,2024.0,COL
0.44,0.06452147267164521,0.539,3.338394793926248,2024.0,COL
0.45,0.06954829080535638,0.539,3.338394793926248,2024.0,COL
0.46,0.07484322637546346,0.539,3.338394793926248,2024.0,COL
0.47000000000000003,0.08041428337559252,0.539,3.338394793926248,2024.0,COL
0.48,0.08626952490409881,0.539,3.338394793926248,2024.0,COL
0.49,0.0924170723288305,0.539,3.338394793926248,2024.0,COL
0.5,0.09886510448091997,0.539,3.338394793926248,2024.0,COL
0.51,0.10562185687602017,0.539,3.338394793926248,2024.0,COL
0.52,0.11269562096151904,0.539,3.338394793926248,2024.0,COL
0.53,0.12009474338837081,0.539,3.338394793926248,2024.0,COL
0.54,0.1278276253062799,0.539,3.338394793926248,2024.0,COL
0.55,0.13590272168105985,0.539,3.338394793926248,2024.0,COL
0.56,0.14432854063307068,0.539,3.338394793926248,2024.0,COL
0.5700000000000001,0.15311364279571102,0.539,3.338394793926248,2024.0,COL
0.58,0.16226664069300795,0.539,3.338394793926248,2024.0,COL
0.59,0.1717961981354113,0.539,3.338394793926248,2024.0,COL
0.6,0.18171102963295158,0.539,3.338394793926248,2024.0,COL
0.61,0.1920198998249787,0.539,3.338394793926248,2024.0,COL
0.62,0.2027316229257413,0.539,3.338394793926248,2024.0,COL
0.63,0.2138550621851146,0.539,3.338394793926248,2024.0,COL
0.64,0.22539912936382378,0.539,3.338394793926248,2024.0,COL
0.65,0.23737278422254904,0.539,3.338394793926248,2024.0,COL
0.66,0.24978503402433308,0.539,3.338394793926248,2024.0,COL
0.67,0.2626449330497448,0.539,3.338394793926248,2024.0,COL
0.68,0.2759615821242832,0.539,3.338394793926248,2024.0,COL
0.6900000000000001,0.28974412815753414,0.539,3.338394793926248,2024.0,COL
0.7000000000000001,0.3040017636936183,0.539,3.338394793926248,2024.0,COL
0.71,0.31874372647249366,0.539,3.338394793926248,2024.0,COL
0.72,0.33397929900169937,0.539,3.338394793926248,2024.0,COL
0.73,0.3497178081381465,0.539,3.338394793926248,2024.0,COL
0.74,0.3659686246795867,0.539,3.338394793926248,2024.0,COL
0.75,0.38274116296540117,0.539,3.338394793926248,2024.0,COL
0.76,0.40004488048637726,0.539,3.338394793926248,2024.0,COL
0.77,0.41788927750315036,0.539,3.338394793926248,2024.0,COL
0.78,0.43628389667300815,0.539,3.338394793926248,2024.0,COL
0.79,0.4552383226847677,0.539,3.338394793926248,2024.0,COL
0.8,0.47476218190144825,0.539,3.338394793926248,2024.0,COL
0.81,0.4948651420104771,0.539,3.338394793926248,2024.0,COL
0.8200000000000001,0.5155569116811773,0.539,3.338394793926248,2024.0,COL
0.8300000000000001,0.5368472402292976,0.539,3.338394793926248,2024.0,COL
0.84,0.5587459172883543,0.539,3.338394793926248,2024.0,COL
0.85,0.5812627724875684,0.539,3.338394793926248,2024.0,COL
0.86,0.6044076751361859,0.539,3.338394793926248,2024.0,COL
0.87,0.6281905339139825,0.539,3.338394793926248,2024.0,COL
0.88,0.6526212965677616,0.539,3.338394793926248,2024.0,COL
0.89,0.6777099496136599,0.539,3.338394793926248,2024.0,COL
0.9,0.7034665180450859,0.539,3.338394793926248,2024.0,COL
0.91,0.7299010650461217,0.539,3.338394793926248,2024.0,COL
0.92,0.7570236917102282,0.539,3.338394793926248,2024.0,COL
0.93,0.7848445367640945,0.539,3.338394793926248,2024.0,COL
0.9400000000000001,0.813373776296486,0.539,3.338394793926248,2024.0,COL
0.9500000000000001,0.842621623491947,0.539,3.338394793926248,2024.0,COL
0.96,0.8725983283692176,0.539,3.338394793926248,2024.0,COL
0.97,0.903314177524237,0.539,3.338394793926248,2024.0,COL
0.98,0.934779493877601,0.539,3.338394793926248,2024.0,COL
0.99,0.9670046364263541,0.539,3.338394793926248,2024.0,COL
1.0,1.0,0.539,3.338394793926248,2024.0,COL
0.0,0.0,0.268,1.73224043715847,2014.0,NOR
0.01,0.00034317775250150974,0.268,1.73224043715847,2014.0,NOR
0.02,0.0011401853511122985,0.268,1.73224043715847,2014.0,NOR
0.03,0.002301483451657524,0.268,1.73224043715847,2014.0,NOR
0.04,0.003788190304921809,0.268,1.73224043715847,2014.0,NOR
0.05,0.005575749210391915,0.268,1.73224043715847,2014.0,NOR
0.06,0.0076465263213580095,0.268,1.73224043715847,2014.0,NOR
0.07,0.009986932716076454,0.268,1.73224043715847,2014.0,NOR
0.08,0.01258601136412092,0.268,1.73224043715847,2014.0,NOR
0.09,0.01543464295002669,0.268,1.73224043715847,2014.0,NOR
0.1,0.018525057422353913,0.268,1.73224043715847,2014.0,NOR
0.11,0.02185051341303134,0.268,1.73224043715847,2014.0,NOR
0.12,0.025405077208402835,0.268,1.73224043715847,2014.0,NOR
0.13,0.029183464337953054,0.268,1.73224043715847,2014.0,NOR
0.14,0.033180922429884026,0.268,1.73224043715847,2014.0,NOR
0.15,0.037393142314063745,0.268,1.73224043715847,2014.0,NOR
0.16,0.04181618907898308,0.268,1.73224043715847,2014.0,NOR
0.17,0.04644644760400014,0.268,1.73224043715847,2014.0,NOR
0.18,0.05128057883411811,0.268,1.73224043715847,2014.0,NOR
0.19,0.056315484185782104,0.268,1.73224043715847,2014.0,NOR
0.2,0.06154827621405663,0.268,1.73224043715847,2014.0,NOR
0.21,0.06697625417535179,0.268,1.73224043715847,2014.0,NOR
0.22,0.07259688346991994,0.268,1.73224043715847,2014.0,NOR
0.23,0.0784077781965532,0.268,1.73224043715847,2014.0,NOR
0.24,0.08440668623112567,0.268,1.73224043715847,2014.0,NOR
0.25,0.09059147637214418,0.268,1.73224043715847,2014.0,NOR
0.26,0.09696012719442196,0.268,1.73224043715847,2014.0,NOR
0.27,0.10351071732592174,0.268,1.73224043715847,2014.0,NOR
0.28,0.11024141691929991,0.268,1.73224043715847,2014.0,NOR
0.29,0.11715048013332725,0.268,1.73224043715847,2014.0,NOR
0.3,0.12423623847342888,0.268,1.73224043715847,2014.0,NOR
0.31,0.13149709486743305,0.268,1.73224043715847,2014.0,NOR
0.32,0.13893151837396228,0.268,1.73224043715847,2014.0,NOR
0.33,0.14653803943800575,0.268,1.73224043715847,2014.0,NOR
0.34,0.1543152456220276,0.268,1.73224043715847,2014.0,NOR
0.35000000000000003,0.1622617777522029,0.268,1.73224043715847,2014.0,NOR
0.36,0.17037632642857184,0.268,1.73224043715847,2014.0,NOR
0.37,0.17865762885548336,0.268,1.73224043715847,2014.0,NOR
0.38,0.18710446595497937,0.268,1.73224043715847,2014.0,NOR
0.39,0.1957156597310048,0.268,1.73224043715847,2014.0,NOR
0.4,0.20449007085671198,0.268,1.73224043715847,2014.0,NOR
0.41000000000000003,0.2134265964608169,0.268,1.73224043715847,2014.0,NOR
0.42,0.2225241680920854,0.268,1.73224043715847,2014.0,NOR
0.43,0.23178174984367597,0.268,1.73224043715847,2014.0,NOR
0.44,0.24119833662132611,0.268,1.73224043715847,2014.0,NOR
0.45,0.250772952541304,0.268,1.73224043715847,2014.0,NOR
0.46,0.26050464944570945,0.268,1.73224043715847,2014.0,NOR
0.47000000000000003,0.27039250552414323,0.268,1.73224043715847,2014.0,NOR
0.48,0.2804356240320044,0.268,1.73224043715847,2014.0,NOR
0.49,0.2906331320967533,0.268,1.73224043715847,2014.0,NOR
0.5,0.30098417960441737,0.268,1.73224043715847,2014.0,NOR
0.51,0.31148793815943626,0.268,1.73224043715847,2014.0,NOR
0.52,0.3221436001116616,0.268,1.73224043715847,2014.0,NOR
0.53,0.3329503776449586,0.268,1.73224043715847,2014.0,NOR
0.54,0.3439075019224119,0.268,1.73224043715847,2014.0,NOR
0.55,0.35501422228362983,0.268,1.73224043715847,2014.0,NOR
0.56,0.36626980549007554,0.268,1.73224043715847,2014.0,NOR
0.5700000000000001,0.3776735350147395,0.268,1.73224043715847,2014.0,NOR
0.58,0.38922471037281026,0.268,1.73224043715847,2014.0,NOR
0.59,0.4009226464903071,0.268,1.73224043715847,2014.0,NOR
0.6,0.4127666731079095,0.268,1.73224043715847,2014.0,NOR
0.61,0.4247561342174644,0.268,1.73224043715847,2014.0,NOR
0.62,0.4368903875288704,0.268,1.73224043715847,2014.0,NOR
0.63,0.44916880396523434,0.268,1.73224043715847,2014.0,NOR
0.64,0.46159076718437353,0.268,1.73224043715847,2014.0,NOR
0.65,0.47415567312489615,0.268,1.73224043715847,2014.0,NOR
0.66,0.48686292957523636,0.268,1.73224043715847,2014.0,NOR
0.67,0.4997119557641511,0.268,1.73224043715847,2014.0,NOR
0.68,0.5127021819713039,0.268,1.73224043715847,2014.0,NOR
0.6900000000000001,0.525833049156667,0.268,1.73224043715847,2014.0,NOR
0.7000000000000001,0.5391040086075723,0.268,1.73224043715847,2014.0,NOR
0.71,0.5525145216023294,0.268,1.73224043715847,2014.0,NOR
0.72,0.5660640590894077,0.268,1.73224043715847,2014.0,NOR
0.73,0.5797521013812571,0.268,1.73224043715847,2014.0,NOR
0.74,0.5935781378619054,0.268,1.73224043715847,2014.0,NOR
0.75,0.6075416667075358,0.268,1.73224043715847,2014.0,NOR
0.76,0.6216421946192993,0.268,1.73224043715847,2014.0,NOR
0.77,0.6358792365676736,0.268,1.73224043715847,2014.0,NOR
0.78,0.6502523155477252,0.268,1.73224043715847,2014.0,NOR
0.79,0.6647609623446732,0.268,1.73224043715847,2014.0,NOR
0.8,0.6794047153091989,0.268,1.73224043715847,2014.0,NOR
0.81,0.6941831201419755,0.268,1.73224043715847,2014.0,NOR
0.8200000000000001,0.7090957296869319,0.268,1.73224043715847,2014.0,NOR
0.8300000000000001,0.7241421037327935,0.268,1.73224043715847,2014.0,NOR
0.84,0.7393218088224711,0.268,1.73224043715847,2014.0,NOR
0.85,0.7546344180699007,0.268,1.73224043715847,2014.0,NOR
0.86,0.7700795109839528,0.268,1.73224043715847,2014.0,NOR
0.87,0.7856566732990657,0.268,1.73224043715847,2014.0,NOR
0.88,0.8013654968122655,0.268,1.73224043715847,2014.0,NOR
