p,lorenz,year,top_n,gini
0.88,0.48576201215098264,2019,200,0.5920796254273979
0.89,0.5024725124530668,2019,200,0.5920796254273979
0.9,0.5200145717499346,2019,200,0.5920796254273979
0.91,0.540123784124014,2019,200,0.5920796254273979
0.92,0.5629968329459082,2019,200,0.5920796254273979
0.93,0.5863705597592551,2019,200,0.5920796254273979
0.9400000000000001,0.6103508255115114,2019,200,0.5920796254273979
0.9500000000000001,0.6381924053009039,2019,200,0.5920796254273979
0.96,0.6669938512572471,2019,200,0.5920796254273979
0.97,0.7043890217679237,2019,200,0.5920796254273979
0.98,0.7816060930879412,2019,200,0.5920796254273979
0.99,0.8640239892576296,2019,200,0.5920796254273979
1.0,1.0,2019,200,0.5920796254273979
0.0,0.0,2019,300,0.6789996693302676
0.01,0.0006163524326229859,2019,300,0.6789996693302676
0.02,0.0012451552897057671,2019,300,0.6789996693302676
0.03,0.0018829319097785607,2019,300,0.6789996693302676
0.04,0.0025286129641976466,2019,300,0.6789996693302676
0.05,0.0032001083643676416,2019,300,0.6789996693302676
0.06,0.003912297361617495,2019,300,0.6789996693302676
0.07,0.0046551744788888814,2019,300,0.6789996693302676
0.08,0.005421324271315802,2019,300,0.6789996693302676
0.09,0.006209011094918753,2019,300,0.6789996693302676
0.1,0.007018976494184333,2019,300,0.6789996693302676
0.11,0.007855051782293307,2019,300,0.6789996693302676
0.12,0.008710074069385985,2019,300,0.6789996693302676
0.13,0.009579615582585856,2019,300,0.6789996693302676
0.14,0.010483536817707941,2019,300,0.6789996693302676
0.15,0.011418748006058075,2019,300,0.6789996693302676
0.16,0.012417909346111283,2019,300,0.6789996693302676
0.17,0.013446555139772994,2019,300,0.6789996693302676
0.18,0.014514046042808837,2019,300,0.6789996693302676
0.19,0.015631714789437933,2019,300,0.6789996693302676
0.2,0.016786584351144787,2019,300,0.6789996693302676
0.21,0.01797564556189682,2019,300,0.6789996693302676
0.22,0.01920935527365724,2019,300,0.6789996693302676
0.23,0.02049019604840293,2019,300,0.6789996693302676
0.24,0.02177856511174084,2019,300,0.6789996693302676
0.25,0.023148251513598422,2019,300,0.6789996693302676
0.26,0.024565004496312007,2019,300,0.6789996693302676
0.27,0.026015594476359784,2019,300,0.6789996693302676
0.28,0.027543466288337117,2019,300,0.6789996693302676
0.29,0.029138915371788938,2019,300,0.6789996693302676
0.3,0.030795235585271214,2019,300,0.6789996693302676
0.31,0.032486225690257414,2019,300,0.6789996693302676
0.32,0.034233766622613016,2019,300,0.6789996693302676
0.33,0.03605578978778571,2019,300,0.6789996693302676
0.34,0.03793618540047967,2019,300,0.6789996693302676
0.35000000000000003,0.03984965497197815,2019,300,0.6789996693302676
0.36,0.0417835546314335,2019,300,0.6789996693302676
0.37,0.04375451539468654,2019,300,0.6789996693302676
0.38,0.045766019296717815,2019,300,0.6789996693302676
0.39,0.04782161285463714,2019,300,0.6789996693302676
0.4,0.04996868505994686,2019,300,0.6789996693302676
0.41000000000000003,0.05215515047272952,2019,300,0.6789996693302676
0.42,0.054450671286639274,2019,300,0.6789996693302676
0.43,0.05682526331156583,2019,300,0.6789996693302676
0.44,0.059262779147637924,2019,300,0.6789996693302676
0.45,0.06178903314060646,2019,300,0.6789996693302676
0.46,0.06439882910555447,2019,300,0.6789996693302676
0.47000000000000003,0.06707435385427125,2019,300,0.6789996693302676
0.48,0.06985922954720762,2019,300,0.6789996693302676
0.49,0.07272318182467155,2019,300,0.6789996693302676
0.5,0.07573909698678073,2019,300,0.6789996693302676
0.51,0.07899166156330915,2019,300,0.6789996693302676
0.52,0.08236368465782018,2019,300,0.6789996693302676
0.53,0.08585752524154294,2019,300,0.6789996693302676
0.54,0.08953306571852573,2019,300,0.6789996693302676
0.55,0.09359495624653781,2019,300,0.6789996693302676
0.56,0.09783497865665702,2019,300,0.6789996693302676
0.5700000000000001,0.10232140340324755,2019,300,0.6789996693302676
0.58,0.10696270885083264,2019,300,0.6789996693302676
0.59,0.11189143801612604,2019,300,0.6789996693302676
0.6,0.11703789646440885,2019,300,0.6789996693302676
0.61,0.12252832408425852,2019,300,0.6789996693302676
0.62,0.12826781392841183,2019,300,0.6789996693302676
0.63,0.13415715486747679,2019,300,0.6789996693302676
0.64,0.14011664698967624,2019,300,0.6789996693302676
0.65,0.14615453326053515,2019,300,0.6789996693302676
0.66,0.15236897697484486,2019,300,0.6789996693302676
0.67,0.1588531709299322,2019,300,0.6789996693302676
0.68,0.16588635498659893,2019,300,0.6789996693302676
0.6900000000000001,0.1736708686929822,2019,300,0.6789996693302676
0.7000000000000001,0.18194588183618654,2019,300,0.6789996693302676
0.71,0.19065966362800543,2019,300,0.6789996693302676
0.72,0.19981483634169603,2019,300,0.6789996693302676
0.73,0.20925782503938126,2019,300,0.6789996693302676
0.74,0.21925107198718818,2019,300,0.6789996693302676
0.75,0.22963067435953516,2019,300,0.6789996693302676
0.76,0.2407144753186133,2019,300,0.6789996693302676
0.77,0.2525157743035845,2019,300,0.6789996693302676
0.78,0.26472274111081207,2019,300,0.6789996693302676
0.79,0.27748400704826215,2019,300,0.6789996693302676
0.8,0.29089778914583386,2019,300,0.6789996693302676
0.81,0.3048718242235641,2019,300,0.6789996693302676
0.8200000000000001,0.3191315903631094,2019,300,0.6789996693302676
0.8300000000000001,0.3337096295457075,2019,300,0.6789996693302676
0.84,0.3490700250292221,2019,300,0.6789996693302676
0.85,0.364971694252847,2019,300,0.6789996693302676
0.86,0.3818534488532829,2019,300,0.6789996693302676
0.87,0.399104691427944,2019,300,0.6789996693302676
0.88,0.4178695122759278,2019,300,0.6789996693302676
0.89,0.43758603024331155,2019,300,0.6789996693302676
0.9,0.4588595605715917,2019,300,0.6789996693302676
0.91,0.4813668543467401,2019,300,0.6789996693302676
0.92,0.5046217378081073,2019,300,0.6789996693302676
0.93,0.5291617124912411,2019,300,0.6789996693302676
0.9400000000000001,0.556989786777642,2019,300,0.6789996693302676
0.9500000000000001,0.5902676810629848,2019,300,0.6789996693302676
0.96,0.6246412449418539,2019,300,0.6789996693302676
0.97,0.665309119025644,2019,300,0.6789996693302676
0.98,0.7152305816729225,2019,300,0.6789996693302676
0.99,0.827984296215684,2019,300,0.6789996693302676
1.0,1.0,2019,300,0.6789996693302676
0.0,0.0,2019,500,0.773707243193187
0.01,0.0004249527014283116,2019,500,0.773707243193187
0.02,0.0008532860717568202,2019,500,0.773707243193187
0.03,0.0012872486489051913,2019,500,0.773707243193187
0.04,0.0017268456742205573,2019,500,0.773707243193187
0.05,0.0021734713460400536,2019,500,0.773707243193187
0.06,0.0026292379272579115,2019,500,0.773707243193187
0.07,0.0030923214290721644,2019,500,0.773707243193187
0.08,0.0035621348206040186,2019,500,0.773707243193187
0.09,0.004037310110251999,2019,500,0.773707243193187
0.1,0.004523486987530232,2019,500,0.773707243193187
0.11,0.005017939951930033,2019,500,0.773707243193187
0.12,0.005519620734024983,2019,500,0.773707243193187
0.13,0.006028555540550744,2019,500,0.773707243193187
0.14,0.00654440892529086,2019,500,0.773707243193187
0.15,0.0070683025365316,2019,500,0.773707243193187
0.16,0.007597772941120882,2019,500,0.773707243193187
0.17,0.008143847933424618,2019,500,0.773707243193187
0.18,0.008698890870671359,2019,500,0.773707243193187
0.19,0.009260307286030717,2019,500,0.773707243193187
0.2,0.009828443108413413,2019,500,0.773707243193187
0.21,0.010403350751290766,2019,500,0.773707243193187
0.22,0.010986309103363009,2019,500,0.773707243193187
0.23,0.0115809871076226,2019,500,0.773707243193187
0.24,0.012185461189672061,2019,500,0.773707243193187
0.25,0.01280408166763103,2019,500,0.773707243193187
0.26,0.013436832817458109,2019,500,0.773707243193187
0.27,0.014079925145176798,2019,500,0.773707243193187
0.28,0.014730811356080903,2019,500,0.773707243193187
0.29,0.01539889966827252,2019,500,0.773707243193187
0.3,0.01610269203712792,2019,500,0.773707243193187
0.31,0.01682390140250325,2019,500,0.773707243193187
0.32,0.01756990233981336,2019,500,0.773707243193187
0.33,0.01835429090351888,2019,500,0.773707243193187
0.34,0.019163785519987105,2019,500,0.773707243193187
0.35000000000000003,0.01998904610862865,2019,500,0.773707243193187
0.36,0.020852185912993794,2019,500,0.773707243193187
0.37,0.02175236631754141,2019,500,0.773707243193187
0.38,0.022674801482011866,2019,500,0.773707243193187
0.39,0.023617185213667055,2019,500,0.773707243193187
0.4,0.024595398794317196,2019,500,0.773707243193187
0.41000000000000003,0.025604137980664625,2019,500,0.773707243193187
0.42,0.02664058292795226,2019,500,0.773707243193187
0.43,0.027716799217278185,2019,500,0.773707243193187
0.44,0.02889261158480805,2019,500,0.773707243193187
0.45,0.03013279817781422,2019,500,0.773707243193187
0.46,0.03144174076249913,2019,500,0.773707243193187
0.47000000000000003,0.0328118655922569,2019,500,0.773707243193187
0.48,0.03423056722723486,2019,500,0.773707243193187
0.49,0.035733298139434454,2019,500,0.773707243193187
0.5,0.037372136353960125,2019,500,0.773707243193187
0.51,0.03911202774119245,2019,500,0.773707243193187
0.52,0.04096911040895113,2019,500,0.773707243193187
0.53,0.04293089946836754,2019,500,0.773707243193187
0.54,0.04499983738720523,2019,500,0.773707243193187
0.55,0.04717430983054751,2019,500,0.773707243193187
0.56,0.04949733253430744,2019,500,0.773707243193187
0.5700000000000001,0.05197300423194232,2019,500,0.773707243193187
0.58,0.054633213279403715,2019,500,0.773707243193187
0.59,0.05740922465040149,2019,500,0.773707243193187
0.6,0.06036845255174854,2019,500,0.773707243193187
0.61,0.06346493561044358,2019,500,0.773707243193187
0.62,0.06662825108641988,2019,500,0.773707243193187
0.63,0.06989385145167888,2019,500,0.773707243193187
0.64,0.07333508411798702,2019,500,0.773707243193187
0.65,0.07694349479242024,2019,500,0.773707243193187
0.66,0.08080866333881308,2019,500,0.773707243193187
0.67,0.08486470602371515,2019,500,0.773707243193187
0.68,0.0891421851422537,2019,500,0.773707243193187
0.6900000000000001,0.09366451903341493,2019,500,0.773707243193187
0.7000000000000001,0.09847166248638664,2019,500,0.773707243193187
0.71,0.10383100806645944,2019,500,0.773707243193187
0.72,0.10949804692992154,2019,500,0.773707243193187
0.73,0.11588834976683474,2019,500,0.773707243193187
0.74,0.12291207464600794,2019,500,0.773707243193187
0.75,0.13051436038700953,2019,500,0.773707243193187
0.76,0.1387547015211359,2019,500,0.773707243193187
0.77,0.1478131016329443,2019,500,0.773707243193187
0.78,0.15738511707426744,2019,500,0.773707243193187
0.79,0.1671552030237122,2019,500,0.773707243193187
0.8,0.17735463392348194,2019,500,0.773707243193187
0.81,0.18878219631785406,2019,500,0.773707243193187
0.8200000000000001,0.20206624910775906,2019,500,0.773707243193187
0.8300000000000001,0.21647624808857915,2019,500,0.773707243193187
0.84,0.2319116065675023,2019,500,0.773707243193187
0.85,0.24857821514257158,2019,500,0.773707243193187
0.86,0.2670484865754293,2019,500,0.773707243193187
0.87,0.28691781507421393,2019,500,0.773707243193187
0.88,0.3083384408077241,2019,500,0.773707243193187
0.89,0.3312069100662666,2019,500,0.773707243193187
0.9,0.3550719900338929,2019,500,0.773707243193187
0.91,0.3805904686783778,2019,500,0.773707243193187
0.92,0.408109103043286,2019,500,0.773707243193187
0.93,0.43840609166136,2019,500,0.773707243193187
0.9400000000000001,0.4721691254830659,2019,500,0.773707243193187
0.9500000000000001,0.5090908623952715,2019,500,0.773707243193187
0.96,0.5489905493007794,2019,500,0.773707243193187
0.97,0.6003452108461608,2019,500,0.773707243193187
0.98,0.6600341699143583,2019,500,0.773707243193187
0.99,0.7574156007491877,2019,500,0.773707243193187
1.0,1.0,2019,500,0.773707243193187
0.0,0.0,2019,1000,0.8605237600077023
0.01,0.0001915407718625733,2019,1000,0.8605237600077023
0.02,0.00038709787030841825,2019,1000,0.8605237600077023
0.03,0.0005880169188219557,2019,1000,0.8605237600077023
0.04,0.0007934967064735306,2019,1000,0.8605237600077023
0.05,0.0010039429746954683,2019,1000,0.8605237600077023
0.06,0.0012188215828679984,2019,1000,0.8605237600077023
0.07,0.001438163346796108,2019,1000,0.8605237600077023
0.08,0.0016623380561396378,2019,1000,0.8605237600077023
0.09,0.0018920698823157761,2019,1000,0.8605237600077023
0.1,0.002126562750362366,2019,1000,0.8605237600077023
0.11,0.002366376480736665,2019,1000,0.8605237600077023
0.12,0.0026122249729208682,2019,1000,0.8605237600077023
0.13,0.0028623619979657256,2019,1000,0.8605237600077023
0.14,0.0031177223019558348,2019,1000,0.8605237600077023
0.15,0.0033813412416823906,2019,1000,0.8605237600077023
0.16,0.0036501834603541983,2019,1000,0.8605237600077023
0.17,0.003927330538469932,2019,1000,0.8605237600077023
0.18,0.004214164051286498,2019,1000,0.8605237600077023
0.19,0.004513092767560358,2019,1000,0.8605237600077023
0.2,0.0048205163740755634,2019,1000,0.8605237600077023
0.21,0.005137759950446542,2019,1000,0.8605237600077023
0.22,0.005466770028354957,2019,1000,0.8605237600077023
0.23,0.005807972893103126,2019,1000,0.8605237600077023
0.24,0.0061593963331718965,2019,1000,0.8605237600077023
0.25,0.006516962390368023,2019,1000,0.8605237600077023
0.26,0.006887686796293487,2019,1000,0.8605237600077023
0.27,0.007271656862395752,2019,1000,0.8605237600077023
0.28,0.007662930274279873,2019,1000,0.8605237600077023
0.29,0.008063150541545144,2019,1000,0.8605237600077023
0.3,0.008475455740332715,2019,1000,0.8605237600077023
0.31,0.008898289672490754,2019,1000,0.8605237600077023
0.32,0.009331791009141704,2019,1000,0.8605237600077023
0.33,0.009776072741570514,2019,1000,0.8605237600077023
0.34,0.010231175957517167,2019,1000,0.8605237600077023
0.35000000000000003,0.010701681939989695,2019,1000,0.8605237600077023
0.36,0.011186429960333588,2019,1000,0.8605237600077023
0.37,0.011681352332290606,2019,1000,0.8605237600077023
0.38,0.012196027635244123,2019,1000,0.8605237600077023
0.39,0.012726347095195907,2019,1000,0.8605237600077023
0.4,0.013275022502984794,2019,1000,0.8605237600077023
0.41000000000000003,0.013846167768576513,2019,1000,0.8605237600077023
0.42,0.014440116729858413,2019,1000,0.8605237600077023
0.43,0.015052298375757469,2019,1000,0.8605237600077023
0.44,0.01569277406660185,2019,1000,0.8605237600077023
0.45,0.016355093027214333,2019,1000,0.8605237600077023
0.46,0.017052280071169306,2019,1000,0.8605237600077023
0.47000000000000003,0.017773072021744128,2019,1000,0.8605237600077023
0.48,0.01852020121364761,2019,1000,0.8605237600077023
0.49,0.01929382686187219,2019,1000,0.8605237600077023
0.5,0.02010544839764542,2019,1000,0.8605237600077023
0.51,0.020941578770318107,2019,1000,0.8605237600077023
0.52,0.021797575065272242,2019,1000,0.8605237600077023
0.53,0.022681824317431716,2019,1000,0.8605237600077023
0.54,0.02359596490042833,2019,1000,0.8605237600077023
0.55,0.024537988650970444,2019,1000,0.8605237600077023
0.56,0.02551409468182789,2019,1000,0.8605237600077023
0.5700000000000001,0.026518279046995767,2019,1000,0.8605237600077023
0.58,0.02755046470696157,2019,1000,0.8605237600077023
0.59,0.028629444166799748,2019,1000,0.8605237600077023
0.6,0.029736286250313434,2019,1000,0.8605237600077023
0.61,0.03087087283025018,2019,1000,0.8605237600077023
0.62,0.03204591542616702,2019,1000,0.8605237600077023
0.63,0.03327212766626434,2019,1000,0.8605237600077023
0.64,0.03454009018615119,2019,1000,0.8605237600077023
0.65,0.03588438859095769,2019,1000,0.8605237600077023
0.66,0.037322099972613994,2019,1000,0.8605237600077023
0.67,0.03888393741675688,2019,1000,0.8605237600077023
0.68,0.04053839176278741,2019,1000,0.8605237600077023
0.6900000000000001,0.042324362828533864,2019,1000,0.8605237600077023
0.7000000000000001,0.04420634567068398,2019,1000,0.8605237600077023
0.71,0.04621041046025654,2019,1000,0.8605237600077023
0.72,0.0484171610711619,2019,1000,0.8605237600077023
0.73,0.05091503886371198,2019,1000,0.8605237600077023
0.74,0.05364779472187098,2019,1000,0.8605237600077023
0.75,0.05672620119263123,2019,1000,0.8605237600077023
0.76,0.06025085647137195,2019,1000,0.8605237600077023
0.77,0.06420054387635976,2019,1000,0.8605237600077023
0.78,0.06860761486686325,2019,1000,0.8605237600077023
0.79,0.07364023642666252,2019,1000,0.8605237600077023
0.8,0.07926016614176908,2019,1000,0.8605237600077023
0.81,0.08539410862002193,2019,1000,0.8605237600077023
0.8200000000000001,0.09196609776616135,2019,1000,0.8605237600077023
0.8300000000000001,0.09928941732561737,2019,1000,0.8605237600077023
0.84,0.10745538993646818,2019,1000,0.8605237600077023
0.85,0.11659729395528161,2019,1000,0.8605237600077023
0.86,0.12740198799537447,2019,1000,0.8605237600077023
0.87,0.1405463206694105,2019,1000,0.8605237600077023
0.88,0.15607042442741742,2019,1000,0.8605237600077023
0.89,0.17432626712201882,2019,1000,0.8605237600077023
0.9,0.19389428788069552,2019,1000,0.8605237600077023
0.91,0.21810906496106253,2019,1000,0.8605237600077023
0.92,0.24735436812648975,2019,1000,0.8605237600077023
0.93,0.28178480540656314,2019,1000,0.8605237600077023
0.9400000000000001,0.3222446065946999,2019,1000,0.8605237600077023
0.9500000000000001,0.3680385568584632,2019,1000,0.8605237600077023
0.96,0.42000933492908527,2019,1000,0.8605237600077023
0.97,0.4827814018933498,2019,1000,0.8605237600077023
0.98,0.558058296538663,2019,1000,0.8605237600077023
0.99,0.6668693353681078,2019,1000,0.8605237600077023
1.0,1.0,2019,1000,0.8605237600077023
0.0,0.0,2019,2000,0.9197178898818066
0.01,4.2213873777234104e-05,2019,2000,0.9197178898818066
0.02,8.461128613610836e-05,2019,2000,0.9197178898818066
0.03,0.0001281711095120369,2019,2000,0.9197178898818066
0.04,0.00017370907093453144,2019,2000,0.9197178898818066
0.05,0.00022211737184212057,2019,2000,0.9197178898818066
0.06,0.00027480823965464647,2019,2000,0.9197178898818066
0.07,0.00032829444132094634,2019,2000,0.9197178898818066
0.08,0.00038641499217366,2019,2000,0.9197178898818066
0.09,0.0004446069191414559,2019,2000,0.9197178898818066
0.1,0.0005040122400656505,2019,2000,0.9197178898818066
0.11,0.0005700606379864316,2019,2000,0.9197178898818066
0.12,0.0006387958368106671,2019,2000,0.9197178898818066
0.13,0.0007086577585944158,2019,2000,0.9197178898818066
0.14,0.0007821241741898196,2019,2000,0.9197178898818066
0.15,0.0008571098813776891,2019,2000,0.9197178898818066
0.16,0.0009369134763336125,2019,2000,0.9197178898818066
0.17,0.001021422796591032,2019,2000,0.9197178898818066
0.18,0.0011084200842884622,2019,2000,0.9197178898818066
0.19,0.001198537527873775,2019,2000,0.9197178898818066
0.2,0.0012931261752395992,2019,2000,0.9197178898818066
0.21,0.001391915816807409,2019,2000,0.9197178898818066
0.22,0.0014947687986409744,2019,2000,0.9197178898818066
0.23,0.001601889052497673,2019,2000,0.9197178898818066
0.24,0.00171369463848013,2019,2000,0.9197178898818066
0.25,0.0018305067491062156,2019,2000,0.9197178898818066
0.26,0.0019516167215190411,2019,2000,0.9197178898818066
0.27,0.0020782226547932025,2019,2000,0.9197178898818066
0.28,0.0022103041557529615,2019,2000,0.9197178898818066
0.29,0.0023510731495770204,2019,2000,0.9197178898818066
0.3,0.0024993213406029158,2019,2000,0.9197178898818066
0.31,0.0026540851512770365,2019,2000,0.9197178898818066
0.32,0.0028144621835729847,2019,2000,0.9197178898818066
0.33,0.0029803504716120724,2019,2000,0.9197178898818066
0.34,0.0031522547464938088,2019,2000,0.9197178898818066
0.35000000000000003,0.003331531154404759,2019,2000,0.9197178898818066
0.36,0.003518643640092955,2019,2000,0.9197178898818066
0.37,0.0037140306568367617,2019,2000,0.9197178898818066
0.38,0.003919007564471266,2019,2000,0.9197178898818066
0.39,0.004133671230581223,2019,2000,0.9197178898818066
0.4,0.00436377253072469,2019,2000,0.9197178898818066
0.41000000000000003,0.004604926932118043,2019,2000,0.9197178898818066
0.42,0.004858250961132921,2019,2000,0.9197178898818066
0.43,0.005124636819207859,2019,2000,0.9197178898818066
0.44,0.005401188675388087,2019,2000,0.9197178898818066
0.45,0.005689191299745086,2019,2000,0.9197178898818066
0.46,0.005987640328373771,2019,2000,0.9197178898818066
0.47000000000000003,0.006297341291715785,2019,2000,0.9197178898818066
0.48,0.006623193650242129,2019,2000,0.9197178898818066
0.49,0.006968368542780034,2019,2000,0.9197178898818066
0.5,0.007335241774302953,2019,2000,0.9197178898818066
0.51,0.007719500188142341,2019,2000,0.9197178898818066
0.52,0.008122917990587387,2019,2000,0.9197178898818066
0.53,0.008545123006180875,2019,2000,0.9197178898818066
0.54,0.008985386178890182,2019,2000,0.9197178898818066
0.55,0.009446205672743183,2019,2000,0.9197178898818066
0.56,0.009928305445478574,2019,2000,0.9197178898818066
0.5700000000000001,0.01043009482938881,2019,2000,0.9197178898818066
0.58,0.01095865025645489,2019,2000,0.9197178898818066
0.59,0.011518493913396688,2019,2000,0.9197178898818066
0.6,0.012120398495297686,2019,2000,0.9197178898818066
0.61,0.012761911722775413,2019,2000,0.9197178898818066
0.62,0.013449457446187278,2019,2000,0.9197178898818066
0.63,0.014172405722679953,2019,2000,0.9197178898818066
0.64,0.014941962602321357,2019,2000,0.9197178898818066
0.65,0.015748527997632922,2019,2000,0.9197178898818066
0.66,0.016598581840205337,2019,2000,0.9197178898818066
0.67,0.017491369582536297,2019,2000,0.9197178898818066
0.68,0.018439616566286187,2019,2000,0.9197178898818066
0.6900000000000001,0.01944180859815649,2019,2000,0.9197178898818066
0.7000000000000001,0.020512888777669054,2019,2000,0.9197178898818066
0.71,0.021669436756698697,2019,2000,0.9197178898818066
0.72,0.022912905549016767,2019,2000,0.9197178898818066
0.73,0.024262439248347104,2019,2000,0.9197178898818066
0.74,0.02571959283433972,2019,2000,0.9197178898818066
0.75,0.027293211846970873,2019,2000,0.9197178898818066
0.76,0.028972926356377902,2019,2000,0.9197178898818066
0.77,0.030758124567288676,2019,2000,0.9197178898818066
0.78,0.03266218440298718,2019,2000,0.9197178898818066
0.79,0.03468361716164456,2019,2000,0.9197178898818066
0.8,0.03685340517550046,2019,2000,0.9197178898818066
0.81,0.039146092662940175,2019,2000,0.9197178898818066
0.8200000000000001,0.04162197204803252,2019,2000,0.9197178898818066
0.8300000000000001,0.04438357512009315,2019,2000,0.9197178898818066
0.84,0.04757627463236891,2019,2000,0.9197178898818066
0.85,0.051217323211534035,2019,2000,0.9197178898818066
0.86,0.05539725126298251,2019,2000,0.9197178898818066
0.87,0.06058951695123083,2019,2000,0.9197178898818066
0.88,0.06714414364634856,2019,2000,0.9197178898818066
0.89,0.0754396031985595,2019,2000,0.9197178898818066
0.9,0.08601401543435074,2019,2000,0.9197178898818066
0.91,0.09862674597831024,2019,2000,0.9197178898818066
0.92,0.11400242044563515,2019,2000,0.9197178898818066
0.93,0.1338027053852045,2019,2000,0.9197178898818066
0.9400000000000001,0.16226085190472758,2019,2000,0.9197178898818066
0.9500000000000001,0.19980726817473773,2019,2000,0.9197178898818066
0.96,0.25287520580665496,2019,2000,0.9197178898818066
0.97,0.3272161062691651,2019,2000,0.9197178898818066
0.98,0.4242637066842192,2019,2000,0.9197178898818066
0.99,0.5613000457836992,2019,2000,0.9197178898818066
1.0,1.0,2019,2000,0.9197178898818066
0.0,0.0,2019,99999,0.9324686814716467
0.01,0.0,2019,99999,0.9324686814716467
0.02,1.2369485357740955e-05,2019,99999,0.9324686814716467
0.03,3.1670970221876574e-05,2019,99999,0.9324686814716467
0.04,5.097245508601221e-05,2019,99999,0.9324686814716467
0.05,7.027393995014782e-05,2019,99999,0.9324686814716467
0.06,8.957542481428344e-05,2019,99999,0.9324686814716467
0.07,0.00010887690967841909,2019,99999,0.9324686814716467
0.08,0.0001282896881126115,2019,99999,0.9324686814716467
0.09,0.0001597509127601502,2019,99999,0.9324686814716467
0.1,0.00019167259926622073,2019,99999,0.9324686814716467
0.11,0.00022359428577229117,2019,99999,0.9324686814716467
0.12,0.0002556827087990694,2019,99999,0.9324686814716467
0.13,0.00028785185023929547,2019,99999,0.9324686814716467
0.14,0.00032002099167952156,2019,99999,0.9324686814716467
0.15,0.00035780780856070957,2019,99999,0.9324686814716467
0.16,0.0003964107782889808,2019,99999,0.9324686814716467
0.17,0.00044536099251687316,2019,99999,0.9324686814716467
0.18,0.0004965841638870791,2019,99999,0.9324686814716467
0.19,0.00054792270551489,2019,99999,0.9324686814716467
0.2,0.0006003635834556443,2019,99999,0.9324686814716467
0.21,0.0006556222678294847,2019,99999,0.9324686814716467
0.22,0.0007156755444283729,2019,99999,0.9324686814716467
0.23,0.0007798540211569484,2019,99999,0.9324686814716467
0.24,0.0008484065797900089,2019,99999,0.9324686814716467
0.25,0.0009189923863375687,2019,99999,0.9324686814716467
0.26,0.0009915610937084117,2019,99999,0.9324686814716467
0.27,0.0010732361018893045,2019,99999,0.9324686814716467
0.28,0.001157038325632675,2019,99999,0.9324686814716467
0.29,0.0012448986879955697,2019,99999,0.9324686814716467
0.3,0.001335748077668562,2019,99999,0.9324686814716467
0.31,0.0014337049682468844,2019,99999,0.9324686814716467
0.32,0.0015370636736605095,2019,99999,0.9324686814716467
0.33,0.0016449112197330917,2019,99999,0.9324686814716467
0.34,0.0017581923788038503,2019,99999,0.9324686814716467
0.35000000000000003,0.0018778343934555469,2019,99999,0.9324686814716467
0.36,0.002003727804627521,2019,99999,0.9324686814716467
0.37,0.0021361237362727227,2019,99999,0.9324686814716467
0.38,0.002275341800694904,2019,99999,0.9324686814716467
0.39,0.0024215381350271483,2019,99999,0.9324686814716467
0.4,0.00257543105161539,2019,99999,0.9324686814716467
0.41000000000000003,0.0027383691187004636,2019,99999,0.9324686814716467
0.42,0.002913728648909513,2019,99999,0.9324686814716467
0.43,0.0030992721522818912,2019,99999,0.9324686814716467
0.44,0.003293252972037715,2019,99999,0.9324686814716467
0.45,0.0034954660507933253,2019,99999,0.9324686814716467
0.46,0.0037069105846667056,2019,99999,0.9324686814716467
0.47000000000000003,0.003929797972818197,2019,99999,0.9324686814716467
0.48,0.0041640809256722425,2019,99999,0.9324686814716467
0.49,0.004412629431262543,2019,99999,0.9324686814716467
0.5,0.004676531353661246,2019,99999,0.9324686814716467
0.51,0.004962042573744933,2019,99999,0.9324686814716467
0.52,0.005263232122634589,2019,99999,0.9324686814716467
0.53,0.005583931271287699,2019,99999,0.9324686814716467
0.54,0.005920122647960215,2019,99999,0.9324686814716467
0.55,0.006273409613864718,2019,99999,0.9324686814716467
0.56,0.006641377954635357,2019,99999,0.9324686814716467
0.5700000000000001,0.007029938051879031,2019,99999,0.9324686814716467
0.58,0.00744682440104593,2019,99999,0.9324686814716467
0.59,0.007894732507942712,2019,99999,0.9324686814716467
0.6,0.008368538587824832,2019,99999,0.9324686814716467
0.61,0.00887050479461261,2019,99999,0.9324686814716467
0.62,0.009399227932452058,2019,99999,0.9324686814716467
0.63,0.009957807710720211,2019,99999,0.9324686814716467
0.64,0.010547552134616786,2019,99999,0.9324686814716467
0.65,0.011169490975416392,2019,99999,0.9324686814716467
0.66,0.011832694047575516,2019,99999,0.9324686814716467
0.67,0.012553611600687315,2019,99999,0.9324686814716467
0.68,0.013335227362368078,2019,99999,0.9324686814716467
0.6900000000000001,0.014179666917505256,2019,99999,0.9324686814716467
0.7000000000000001,0.015085690545415548,2019,99999,0.9324686814716467
0.71,0.01604888971618468,2019,99999,0.9324686814716467
0.72,0.01707513465604722,2019,99999,0.9324686814716467
0.73,0.018166657759104376,2019,99999,0.9324686814716467
0.74,0.019335570456392105,2019,99999,0.9324686814716467
0.75,0.02059757594451041,2019,99999,0.9324686814716467
0.76,0.021973664883808898,2019,99999,0.9324686814716467
0.77,0.023480753081598693,2019,99999,0.9324686814716467
0.78,0.025143203841837738,2019,99999,0.9324686814716467
0.79,0.026961818029794797,2019,99999,0.9324686814716467
0.8,0.02895830461816543,2019,99999,0.9324686814716467
0.81,0.03109985197955184,2019,99999,0.9324686814716467
0.8200000000000001,0.03341608601386751,2019,99999,0.9324686814716467
